path,kind,sha256,source,evidence,next_action
"public/assets/teams/b8/logo.svg","logo","d5283023422386c74c58ec1f9f481d5d6e2dc204ab45675ff9df25f0077e93a3","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bad_luck/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bad_luck/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bad_lykk/logo.svg","logo","6bf6fb2b2351258df4bc8b6f3e83996ea55414a7e2d06aaabe323c36fe933807","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/basement_boys/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/basement_boys/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bat_m/logo.svg","logo","f3f760829de3bd323bc0c4148620c5ad64f3afafde01797aca7e599fef43ff65","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bcgame/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bcgame/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bebop/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bebop/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bebop/logo.svg","logo","5c25a170b95bdfeb000a6e67f9b738111237cf432dfbb5c97aeb9f7b194a4fe4","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/begia_academy/logo.svg","logo","8968d185ccd70aa06dc82df2e708d90df94dca5035efbbba361c1d359b7211e1","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/besiment_bays/logo.svg","logo","1b52eb5bb6eebd91f0fb7e32acfb733d8729f6ed8662b78722d27308d1bcecd5","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/besteayx/logo.svg","logo","cb75d9ec06fcfdc0c085640067ca7ac0b10c008322f9ff2fb015fa1207466544","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bestia/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bestia/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bestia_academy/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bestia_academy/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bet-m/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bet-m/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/betclic/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/betclic/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/beyond_limits/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/beyond_limits/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/big/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/big/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/big_academy/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/big_academy/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/big_equipa/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/big_equipa/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/big_kings/logo.svg","logo","39b78fd61f8fd857c526812ba27307a4808fd45624540d75543a92b8a789ef87","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bij_aqoipa/logo.svg","logo","8265798f5aaf8611fd1d3288ed46965bf38d36a15da74a93d9d131c832598700","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bistia_aqedemy/logo.svg","logo","2945208073d0b3110fa6f849b62c8e1b0b410662147273b61658d2726f7947d1","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bitclic/logo.svg","logo","f7684d25abf4073438a64b480327f205826b3ab4febad562caa953df091b3e21","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bk_kame/logo.svg","logo","c52f51a8ca66e0c4858d17f901319749a57d2c9255d5487fb59205ae5b0d5a68","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/boombyte/logo.svg","logo","e50c6d891a4694cb99734cf6258ed562a71c620d7eb3a0d8e51935660a27f389","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/boring_players/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/boring_players/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/boss/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/boss/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bounty_hunters/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bounty_hunters/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bozz/logo.svg","logo","819ce6ff0970413ad102f79a6520a782602bc188f4dbcebc3c9b937500238249","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/brute/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/brute/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bruti/logo.svg","logo","252b82dfc27a1c83a01dea6f9d416336904503e9a01847b3c38488b0d522b142","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/buring_players/logo.svg","logo","ceea0ff427a7797cce1c9bbb711e9076e1f2dded90d4337e6968098620536174","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/bushido_wildcats/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bushido_wildcats/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/bushydo_wildcods/logo.svg","logo","14eaedc07b763d59f5af07c3a14e636893ec58860b7e94323d163ca793497811","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/calaoscornos/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/calaoscornos/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/calaoskurnos/logo.svg","logo","7e3d4049d0b206098cde259260427cb6dad4681f0cbb58a2b8d8832f2dca0c59","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/century_rogues/logo.svg","logo","57c52d8cf5dbd780bca648cdb1d6691bee2602a40e0d2f2b3af695783d0a64df","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/change_the_game/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/change_the_game/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/charrados/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/charrados/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/chicken_coop/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/chicken_coop/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/chinggis_warriors/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/chinggis_warriors/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/chinjkis_warryars/logo.svg","logo","1520a06b817a3052fa8abc48656f0a81846c49c7d967aa17a429c2dfdd95b119","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/chonge_dhe_game/logo.svg","logo","c2023f2630d4d0ba2349f9645d76ee0a1ed3016a6352be7899a6aa465dcb569c","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/coin_hunters/logo.svg","logo","da97e884e35af38858d232ab1173c266cf6ad9cf1586c602d5c7d99e014fdb0e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/cph_wolves/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/cph_wolves/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/cph_wolvez/logo.svg","logo","f9b63e1a9c57d9af344522046e9fd5f9dfd2bfd2f85f0c6fa6d1689cd1d96f3e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/crashers/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/crashers/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/csdiilit/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/csdiilit/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/csdiylyt/logo.svg","logo","5ac72790a7a6bb923079f47d9c76b4f405ca9e639288551c5c18cdf6cd4fed70","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/cybershoci/logo.svg","logo","b6d7bbd035d2cd4bbeff1cbd2dd28383e36a2775e0122b86280a8c00d3d8d85b","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/cybershoke/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/cybershoke/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/deep_cross/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/deep_cross/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/depo/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/depo/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/diamant/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/diamant/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/diep_crass/logo.svg","logo","a54cec262a09e9c653f2a3147612a15e418c54069d8bdb72b9639ddfb5e47825","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/dipa/logo.svg","logo","2c5c60e0dca4c1fe1c61a483ffc9ee8dca16cac3bf6339caabca4df9443a7d40","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/drgn/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/drgn/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/dxa/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/dxa/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ec_banga/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ec_banga/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ec_bongo/logo.svg","logo","da6bbcb563ce37a42cb932a194d00542891125c87b5ff4d3c74f4b2a1edfed7a","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/ecstatic/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ecstatic/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/eeb/logo.svg","logo","cf3d7142127b664784df9eb9d5a6a7ce38da92c4762e74c2d23b3b94cb42f82e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/egoisto/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/egoisto/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/elitenergy/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/elitenergy/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ellinnars/logo.svg","logo","a6297352d6980f5aa6448eab7109241f7ed4c75d784d7905e3836b27a147561b","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/em/logo.svg","logo","eaa178cd73b9ab3e23efca4cbedd8bca5cff05328a28e5b75e3d85881b1939fa","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/ence/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ence/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ence_academy/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ence_academy/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ence_acodamy/logo.svg","logo","115827e9a30524f47b680eb14a69f3e13ee4522b101f49e999162c5427252759","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/enfuryty/logo.svg","logo","34d2ebea8641b3c22a30e5124801465040c83a6d051e30c85eddb0fd703f331e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/ennar_cercla/logo.svg","logo","3e84aaabefd7619a6f9a5507d9847438a056f6888267969bd98e5a8dd78fb16c","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/enphinite/logo.svg","logo","fc43b43b510a04428869bbd26f54b1ae25b22d841c8fcb6508e285e9eaaa35b6","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/eruption/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/eruption/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/eurora/logo.redesign.svg","logo","83ec54def0cbe1c2f6697280c7b9606b98fd92ac22c10805bd61f8e9c9b796e1","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/eurora/logo.svg","logo","2d54b0db79301c947999cf751d9fe7636201550af84b32eec258a75333998ab7","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/everblaze/logo.svg","logo","8e21834aae41589483c9af4019808a07aeb873d2dc49a226a1c8c1d2d976975a","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/ex-gank/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ex-gank/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ex-ruby/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ex-ruby/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ex_jonk/logo.svg","logo","d507f612eb81aab3e30d74f33d56c8935880256094244b2f201b3ea25565e25e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/exsad/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/exsad/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/exzod/logo.svg","logo","e7cee4941ae1b780d18e089b978e81a04b335380f8d84ed1c3123bd0a59893ae","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/eyeballers/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/eyeballers/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/f5/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/f5/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
